date,lake_level_ft,rainfall_mm,evaporation_hm3,oni,oni_3mo,oni_trend_3mo,enso_phase
2018-01-02,88.0984375,33.0,1.0678074796077937,-0.92,-0.92,,la_nina
2018-01-03,88.21432129642652,21.0,1.1110249223483868,-0.92,-0.92,,la_nina
2018-01-04,88.25223958333333,31.0,1.2458240862110457,-0.92,-0.92,,la_nina
2018-01-05,88.37973958333333,82.0,0.6559579495894309,-0.92,-0.92,0.0,la_nina
2018-01-06,88.434375,67.0,1.1181564961997308,-0.92,-0.92,0.0,la_nina
2018-01-07,88.52026041666667,82.0,1.715989370532199,-0.92,-0.92,0.0,la_nina
2018-01-08,88.46520833333334,2.0,1.452957133558111,-0.92,-0.92,0.0,la_nina
2018-01-09,88.45973958333333,33.0,1.2028747337479009,-0.92,-0.92,0.0,la_nina
2018-01-10,88.4771875,14.0,1.4195317257088855,-0.92,-0.92,0.0,la_nina
2018-01-11,88.44484375,0.0,1.6235836234218926,-0.92,-0.92,0.0,la_nina
2018-01-12,88.40348958333334,0.0,1.52344454103764,-0.92,-0.92,0.0,la_nina
2018-01-13,88.39932291666666,23.0,1.0769570517586122,-0.92,-0.92,0.0,la_nina
2018-01-14,88.471875,10.0,0.9995560741618076,-0.92,-0.92,0.0,la_nina
2018-01-15,88.51578125,16.0,1.4055024566973713,-0.92,-0.92,0.0,la_nina
2018-01-16,88.50261044577387,17.0,1.0504317452817815,-0.92,-0.92,0.0,la_nina
2018-01-17,88.4940625,3.0,1.07959996094652,-0.92,-0.92,0.0,la_nina
2018-01-18,88.535,77.0,1.0671095423635168,-0.92,-0.92,0.0,la_nina
2018-01-19,88.42729166666666,7.0,1.0020435337556484,-0.92,-0.92,0.0,la_nina
2018-01-20,88.3959375,0.0,1.1977862036415683,-0.92,-0.92,0.0,la_nina
2018-01-21,88.36005208333333,0.0,1.1956196828372214,-0.92,-0.92,0.0,la_nina
2018-01-22,88.3715625,2.0,1.1263821629762214,-0.92,-0.92,0.0,la_nina
2018-01-23,88.4215625,0.0,1.1745391924288573,-0.92,-0.92,0.0,la_nina
2018-01-24,88.40791666666667,0.0,1.5515035907368488,-0.92,-0.92,0.0,la_nina
2018-01-25,88.36640625,0.0,1.8408482215290856,-0.92,-0.92,0.0,la_nina
2018-01-26,88.32536458333334,0.0,1.859858983113162,-0.92,-0.92,0.0,la_nina
2018-01-27,88.27609375,0.0,1.783928142576543,-0.92,-0.92,0.0,la_nina
2018-01-28,88.21796875,0.0,1.805977962514864,-0.92,-0.92,0.0,la_nina
2018-01-29,88.16463541666667,0.0,1.7613824134839302,-0.92,-0.92,0.0,la_nina
2018-01-30,88.10989583333334,0.0,1.9773708735291349,-0.92,-0.92,0.0,la_nina
2018-01-31,88.0509375,3.0,1.8856816116263504,-0.92,-0.92,0.0,la_nina
2018-02-01,87.97645833333333,0.0,2.0298310408028044,-0.85,-0.8966666666666666,0.07000000000000006,la_nina
2018-02-02,87.90520833333333,0.0,2.106612068801195,-0.85,-0.8733333333333334,0.07000000000000006,la_nina
2018-02-03,87.878125,5.0,1.8727713159098485,-0.85,-0.85,0.07000000000000006,la_nina
2018-02-04,87.81901041666667,1.0,2.0515227077468303,-0.85,-0.85,0.0,la_nina
2018-02-05,87.756875,0.0,2.282694098296616,-0.85,-0.85,0.0,la_nina
2018-02-06,87.68895833333333,0.0,2.2745492163484786,-0.85,-0.85,0.0,la_nina
2018-02-07,87.63135416666667,0.0,1.8943856724701436,-0.85,-0.85,0.0,la_nina
2018-02-08,87.58625,0.0,2.275060655801117,-0.85,-0.85,0.0,la_nina
2018-02-09,87.5403125,0.0,2.0755449939930277,-0.85,-0.85,0.0,la_nina
2018-02-10,87.48604166666667,0.0,1.9861726583161792,-0.85,-0.85,0.0,la_nina
2018-02-11,87.43598958333334,0.0,1.9986486496343163,-0.85,-0.85,0.0,la_nina
2018-02-12,87.37703125,0.0,2.0559373211517045,-0.85,-0.85,0.0,la_nina
2018-02-13,87.29890625,0.0,2.137845887781628,-0.85,-0.85,0.0,la_nina
2018-02-14,87.20447916666667,1.0,2.2494077467000304,-0.85,-0.85,0.0,la_nina
2018-02-15,87.11020833333333,0.0,2.0513608004113957,-0.85,-0.85,0.0,la_nina
2018-02-16,87.02866919921388,0.0,1.8729124123704952,-0.85,-0.85,0.0,la_nina
2018-02-17,86.96305848064829,0.0,1.826721617791487,-0.85,-0.85,0.0,la_nina
2018-02-18,86.90072916666666,0.0,1.908378166307736,-0.85,-0.85,0.0,la_nina
2018-02-19,86.8421875,0.0,2.0674265880011937,-0.85,-0.85,0.0,la_nina
2018-02-20,86.77286089205428,0.0,2.0648502368463895,-0.85,-0.85,0.0,la_nina
2018-02-21,86.70604166666666,0.0,2.198562220917054,-0.85,-0.85,0.0,la_nina
2018-02-22,86.63692708333333,0.0,2.173968981791122,-0.85,-0.85,0.0,la_nina
2018-02-23,86.56427083333334,0.0,2.0002733176267453,-0.85,-0.85,0.0,la_nina
2018-02-24,86.51895833333333,0.0,1.8229263743540576,-0.85,-0.85,0.0,la_nina
2018-02-25,86.48484375,0.0,1.5946875785480454,-0.85,-0.85,0.0,la_nina
2018-02-26,86.44359375,0.0,1.7179265584468468,-0.85,-0.85,0.0,la_nina
2018-02-27,86.40083333333334,0.0,2.409017481053921,-0.85,-0.85,0.0,la_nina
2018-02-28,86.34859375,0.0,2.243961618887687,-0.85,-0.85,0.0,la_nina
2018-03-01,86.29463541666667,2.0,2.1777673104023987,-0.7,-0.7999999999999999,0.15000000000000002,la_nina
2018-03-02,86.23703125,0.0,2.0854485136759067,-0.7,-0.75,0.15000000000000002,la_nina
2018-03-03,86.1828125,0.0,2.19796142988377,-0.7,-0.7,0.15000000000000002,la_nina
2018-03-04,86.12354166666667,0.0,2.278840367315323,-0.7,-0.7,0.0,la_nina
2018-03-05,86.074375,0.0,2.347362420461102,-0.7,-0.7,0.0,la_nina
2018-03-06,86.02786458333334,0.0,2.143610320441557,-0.7,-0.7,0.0,la_nina
2018-03-07,85.97708333333334,3.0,1.9000017002025265,-0.7,-0.7,0.0,la_nina
2018-03-08,85.944375,0.0,2.22527573074995,-0.7,-0.7,0.0,la_nina
2018-03-09,85.894375,1.0,2.117344056759644,-0.7,-0.7,0.0,la_nina
2018-03-10,85.85755208333333,0.0,2.116662573002081,-0.7,-0.7,0.0,la_nina
2018-03-11,85.81947916666667,0.0,2.260938095229063,-0.7,-0.7,0.0,la_nina
2018-03-12,85.76994791666667,0.0,2.3251253299851564,-0.7,-0.7,0.0,la_nina
2018-03-13,85.72359375,0.0,1.878655115293742,-0.7,-0.7,0.0,la_nina
2018-03-14,85.69046875,0.0,2.16432272628154,-0.7,-0.7,0.0,la_nina
2018-03-15,85.64567708333334,0.0,2.2793092361476117,-0.7,-0.7,0.0,la_nina
2018-03-16,85.60291666666667,0.0,2.2143829691167327,-0.7,-0.7,0.0,la_nina
2018-03-17,85.56984375,2.0,2.1218496817722516,-0.7,-0.7,0.0,la_nina
2018-03-18,85.52875,1.0,1.9295660858417452,-0.7,-0.7,0.0,la_nina
2018-03-19,85.48244791666667,0.0,1.9839462383505608,-0.7,-0.7,0.0,la_nina
2018-03-20,85.44348958333333,0.0,2.2996204866393595,-0.7,-0.7,0.0,la_nina
2018-03-21,85.39588541666667,0.0,2.0014278654884663,-0.7,-0.7,0.0,la_nina
2018-03-22,85.33640625,1.0,1.7150963504136756,-0.7,-0.7,0.0,la_nina
2018-03-23,85.39984375,29.0,1.214328560868556,-0.7,-0.7,0.0,la_nina
2018-03-24,85.52135594586417,6.0,1.446391670775833,-0.7,-0.7,0.0,la_nina
2018-03-25,85.48734375,0.0,1.9324042413939164,-0.7,-0.7,0.0,la_nina
2018-03-26,85.44739583333333,0.0,2.198805640173524,-0.7,-0.7,0.0,la_nina
2018-03-27,85.41802083333333,1.0,2.328725411962754,-0.7,-0.7,0.0,la_nina
2018-03-28,85.39302083333334,4.0,2.225589314099059,-0.7,-0.7,0.0,la_nina
2018-03-29,85.35125,6.0,2.1746007372177756,-0.7,-0.7,0.0,la_nina
2018-03-30,85.29567708333333,0.0,2.209523364162693,-0.7,-0.7,0.0,la_nina
2018-03-31,85.24260416666667,0.0,2.0330797472173434,-0.7,-0.7,0.0,la_nina
2018-04-01,85.19213541666667,0.0,2.054789365975391,-0.5,-0.6333333333333333,0.19999999999999996,la_nina
2018-04-02,85.14515625,0.0,2.0993077761855106,-0.5,-0.5666666666666667,0.19999999999999996,la_nina
2018-04-03,85.10546875,0.0,1.8355767152813536,-0.5,-0.5,0.19999999999999996,la_nina
2018-04-04,85.06479166666666,2.0,1.7261211879574148,-0.5,-0.5,0.0,la_nina
2018-04-05,85.02083333333333,0.0,1.723554832499341,-0.5,-0.5,0.0,la_nina
2018-04-06,84.97953125,0.0,1.5276676778642526,-0.5,-0.5,0.0,la_nina
2018-04-07,84.94153643289927,0.0,1.8445933293769932,-0.5,-0.5,0.0,la_nina
2018-04-08,84.91026041666667,1.0,1.87210864092142,-0.5,-0.5,0.0,la_nina
2018-04-09,84.86052083333334,0.0,1.6274077038340076,-0.5,-0.5,0.0,la_nina
2018-04-10,84.82317708333333,31.0,1.393332985566322,-0.5,-0.5,0.0,la_nina
2018-04-11,84.79447916666666,4.0,2.0484892922386098,-0.5,-0.5,0.0,la_nina
2018-04-12,84.77817708333333,0.0,1.6877829220460885,-0.5,-0.5,0.0,la_nina
2018-04-13,84.74817708333333,0.0,1.4052088436892751,-0.5,-0.5,0.0,la_nina
2018-04-14,84.72072916666667,0.0,1.5802243059843122,-0.5,-0.5,0.0,la_nina
2018-04-15,84.68098958333333,0.0,1.7765389774693223,-0.5,-0.5,0.0,la_nina
2018-04-19,84.49833333333333,0.0,1.7392647945676911,-0.5,-0.5,0.0,la_nina
2018-04-20,84.4553125,0.0,1.2705612745647004,-0.5,-0.5,0.0,la_nina
2018-04-21,84.42098958333334,0.0,1.155982914737978,-0.5,-0.5,0.0,la_nina
2018-04-22,84.3821875,0.0,1.3623793505026205,-0.5,-0.5,0.0,la_nina
2018-04-23,84.35869791666667,1.0,1.3795670365518522,-0.5,-0.5,0.0,la_nina
2018-04-24,84.35145833333333,3.0,1.379827656520405,-0.5,-0.5,0.0,la_nina
2018-04-25,84.3065625,0.0,1.2531699501444709,-0.5,-0.5,0.0,la_nina
2018-04-26,84.2740625,1.0,1.0278162939523507,-0.5,-0.5,0.0,la_nina
2018-04-27,84.28067708333333,2.0,0.8771492087284727,-0.5,-0.5,0.0,la_nina
2018-04-28,84.29338541666667,0.0,0.9401910317721698,-0.5,-0.5,0.0,la_nina
2018-04-29,84.275625,0.0,0.977564346632223,-0.5,-0.5,0.0,la_nina
2018-04-30,84.245625,0.0,1.427250829344256,-0.5,-0.5,0.0,la_nina
2018-05-01,84.20364583333334,13.666666666666666,1.4724918448441564,-0.22,-0.4066666666666667,0.28,neutral
2018-05-02,84.15729166666667,27.333333333333332,1.19366535755545,-0.22,-0.3133333333333333,0.28,neutral
2018-05-03,84.13208333333333,41.0,1.1254700912859812,-0.22,-0.22,0.28,neutral
2018-05-04,84.23333333333333,51.0,0.7178313340396363,-0.22,-0.22,0.0,neutral
2018-05-05,84.26755208333333,12.0,0.6710709067935711,-0.22,-0.22,0.0,neutral
2018-05-06,84.2878125,10.0,0.8052705329538254,-0.22,-0.22,0.0,neutral
2018-05-07,84.2975,25.0,1.1749926504208883,-0.22,-0.22,0.0,neutral
2018-05-08,84.34598958333333,30.0,1.554461790835265,-0.22,-0.22,0.0,neutral
2018-05-09,84.32182291666666,0.0,1.527470819769859,-0.22,-0.22,0.0,neutral
2018-05-10,84.275,11.0,1.280512133475542,-0.22,-0.22,0.0,neutral
2018-05-11,84.2325,0.0,1.0830520064743183,-0.22,-0.22,0.0,neutral
2018-05-12,84.18484375,3.0,1.104783812719573,-0.22,-0.22,0.0,neutral
2018-05-13,84.28640625,48.0,1.022302706665545,-0.22,-0.22,0.0,neutral
2018-05-14,84.31401041666666,1.0,0.987054761623185,-0.22,-0.22,0.0,neutral
2018-05-15,84.31635416666667,0.0,1.35670669737306,-0.22,-0.22,0.0,neutral
2018-05-16,84.30119791666667,1.0,1.134398687721536,-0.22,-0.22,0.0,neutral
2018-05-17,84.28885416666667,0.0,0.8026302520112014,-0.22,-0.22,0.0,neutral
2018-05-18,84.28358453811227,1.0,1.003179741831252,-0.22,-0.22,0.0,neutral
2018-05-19,84.27713541666667,0.0,1.167038143159557,-0.22,-0.22,0.0,neutral
2018-05-20,84.26713541666666,0.0,1.1653618533289436,-0.22,-0.22,0.0,neutral
2018-05-21,84.23982876567658,8.0,1.0045196823965767,-0.22,-0.22,0.0,neutral
2018-05-22,84.22302083333334,0.0,0.9866452082094596,-0.22,-0.22,0.0,neutral
2018-05-23,84.18640625,0.0,1.2715099235872265,-0.22,-0.22,0.0,neutral
2018-05-24,84.20760416666667,24.0,0.7294287876506177,-0.22,-0.22,0.0,neutral
2018-05-25,84.24322916666667,0.0,1.0276226079173711,-0.22,-0.22,0.0,neutral
2018-05-26,84.2496875,0.0,0.810911376899827,-0.22,-0.22,0.0,neutral
2018-05-27,84.22197916666667,0.0,1.136448009796994,-0.22,-0.22,0.0,neutral
2018-05-28,84.18671875,0.0,1.4085891567649924,-0.22,-0.22,0.0,neutral
2018-05-29,84.16239583333333,2.0,1.223764193463568,-0.22,-0.22,0.0,neutral
2018-05-30,84.17770833333333,0.0,0.744541362466317,-0.22,-0.22,0.0,neutral
2018-05-31,84.19276041666667,0.0,0.7807065794596486,-0.22,-0.22,0.0,neutral
2018-06-01,84.20572916666667,41.0,1.0718174726404794,-0.01,-0.15,0.21,neutral
2018-06-02,84.24723958333334,7.0,1.0298704194990504,-0.01,-0.08,0.21,neutral
2018-06-03,84.19864583333333,0.0,0.9400409185165802,-0.01,-0.01,0.21,neutral
2018-06-04,84.18385416666666,8.0,0.6137726228980366,-0.01,-0.01,0.0,neutral
2018-06-05,84.3129878418717,23.0,0.5907265158423878,-0.01,-0.01,0.0,neutral
2018-06-06,84.37911458333333,0.0,0.5525460678805689,-0.01,-0.01,0.0,neutral
2018-06-07,84.38130208333334,12.0,0.4242162727309818,-0.01,-0.01,0.0,neutral
2018-06-08,84.49057291666666,139.0,0.3387150207209836,-0.01,-0.01,0.0,neutral
2018-06-09,84.6809375,4.0,0.3662361931734137,-0.01,-0.01,0.0,neutral
2018-06-10,84.83651041666667,24.0,0.4019908917598148,-0.01,-0.01,0.0,neutral
2018-06-11,85.23005208333333,1.0,0.7906225073318576,-0.01,-0.01,0.0,neutral
2018-06-12,85.42911458333333,0.0,0.8586398100156806,-0.01,-0.01,0.0,neutral
2018-06-13,85.44947916666666,0.0,0.4755387556777212,-0.01,-0.01,0.0,neutral
2018-06-14,85.44666666666667,8.0,0.5723036517707241,-0.01,-0.01,0.0,neutral
2018-06-15,85.44328125,1.0,0.8280608881097046,-0.01,-0.01,0.0,neutral
2018-06-16,85.436875,0.0,0.9167121257801456,-0.01,-0.01,0.0,neutral
2018-06-17,85.42833333333333,29.0,0.8210247952154969,-0.01,-0.01,0.0,neutral
2018-06-18,85.44729166666667,27.0,0.8654088894568713,-0.01,-0.01,0.0,neutral
2018-06-19,85.5425,40.0,1.145114780172325,-0.01,-0.01,0.0,neutral
2018-06-20,85.73671875,0.0,1.2022988886740096,-0.01,-0.01,0.0,neutral
2018-06-21,85.76317708333333,0.0,1.1126650784096357,-0.01,-0.01,0.0,neutral
2018-06-22,85.76770833333333,0.0,0.5728717096451859,-0.01,-0.01,0.0,neutral
2018-06-23,85.84713541666666,17.0,0.3262338535495162,-0.01,-0.01,0.0,neutral
2018-06-24,86.0903125,26.0,0.4445258653749375,-0.01,-0.01,0.0,neutral
2018-06-25,86.16734375,0.0,0.4747489880438006,-0.01,-0.01,0.0,neutral
2018-06-26,86.24302083333333,17.0,0.4982448077145403,-0.01,-0.01,0.0,neutral
2018-06-27,86.41354166666666,21.0,0.52174062738528,-0.01,-0.01,0.0,neutral
2018-06-28,86.48598958333334,19.0,0.5452364470560196,-0.01,-0.01,0.0,neutral
2018-06-29,86.56072916666666,1.0,0.5687322667267593,-0.01,-0.01,0.0,neutral
2018-06-30,86.59494791666667,0.0,0.5922280863974989,-0.01,-0.01,0.0,neutral
2018-07-01,86.66088541666667,100.0,0.5640029535797972,0.09,0.02333333333333333,0.09999999999999999,neutral
2018-07-02,86.82911458333334,65.0,0.7068717071076034,0.09,0.056666666666666664,0.09999999999999999,neutral
2018-07-03,86.96406491661871,1.0,1.3777317296031222,0.09,0.09,0.09999999999999999,neutral
2018-07-04,86.9515625,0.0,1.0603682335725433,0.09,0.09,0.0,neutral
2018-07-05,86.90635416666667,0.0,0.7653093594016114,0.09,0.09,0.0,neutral
2018-07-06,86.94536458333333,9.0,1.035461420695371,0.09,0.09,0.0,neutral
2018-07-07,87.06822916666667,4.0,1.3422128876977124,0.09,0.09,0.0,neutral
2018-07-08,86.94760416666666,0.0,1.4683795583986556,0.09,0.09,0.0,neutral
2018-07-09,86.815,0.0,1.2261693331302927,0.09,0.09,0.0,neutral
2018-07-10,86.74697916666666,4.0,0.806203225887532,0.09,0.09,0.0,neutral
2018-07-11,86.67385416666667,26.0,1.1382506707255289,0.09,0.09,0.0,neutral
2018-07-12,86.58416666666666,4.0,0.9713559809384292,0.09,0.09,0.0,neutral
2018-07-13,86.48442708333333,11.0,0.9120715240535758,0.09,0.09,0.0,neutral
2018-07-14,86.42302083333334,1.0,0.9144254150804632,0.09,0.09,0.0,neutral
2018-07-15,86.37182291666667,0.0,0.8605272186770317,0.09,0.09,0.0,neutral
2018-07-16,86.384375,9.0,0.5873283039026048,0.09,0.09,0.0,neutral
2018-07-17,86.40354166666667,20.0,0.8136897122272861,0.09,0.09,0.0,neutral
2018-07-18,86.37135416666666,0.0,0.9902342015034448,0.09,0.09,0.0,neutral
2018-07-19,86.318125,0.0,1.204839800119083,0.09,0.09,0.0,neutral
2018-07-20,86.294375,3.0,1.0753255271684374,0.09,0.09,0.0,neutral
2018-07-21,86.36875,4.0,1.0656522420213033,0.09,0.09,0.0,neutral
2018-07-22,86.39171875,30.0,0.7146999775619397,0.09,0.09,0.0,neutral
2018-07-23,86.46286458333333,13.0,0.3647627054430825,0.09,0.09,0.0,neutral
2018-07-24,86.52734375,14.0,0.7833098069777318,0.09,0.09,0.0,neutral
2018-07-25,86.5271875,10.0,0.9172699551119066,0.09,0.09,0.0,neutral
2018-07-26,86.65651041666666,17.0,0.9923543366550576,0.09,0.09,0.0,neutral
2018-07-27,86.72119791666667,0.0,0.9614790734961584,0.09,0.09,0.0,neutral
2018-07-28,86.73348958333334,4.0,0.9384539145637476,0.09,0.09,0.0,neutral
2018-07-29,86.76692708333333,6.0,0.7595981655478207,0.09,0.09,0.0,neutral
2018-07-30,86.90041666666667,31.0,0.4650034470178777,0.09,0.09,0.0,neutral
2018-07-31,86.95625,5.0,0.8652129144426316,0.09,0.09,0.0,neutral
2018-08-01,86.93322916666666,1.0,0.7084702240045587,0.23,0.1366666666666667,0.14,neutral
2018-08-02,86.9153125,0.0,1.211881732332652,0.23,0.18333333333333335,0.14,neutral
2018-08-03,86.86552083333333,4.0,0.8608572029760603,0.23,0.23,0.14,neutral
2018-08-04,86.86572916666667,6.0,0.77512972532516,0.23,0.23,0.0,neutral
2018-08-05,86.92989583333333,1.0,0.8299276716347384,0.23,0.23,0.0,neutral
2018-08-06,86.87234375,6.0,0.8455345252295755,0.23,0.23,0.0,neutral
2018-08-07,86.8434375,6.0,0.6954294197163103,0.23,0.23,0.0,neutral
2018-08-08,86.82541666666667,1.0,0.7431885155139795,0.23,0.23,0.0,neutral
2018-08-09,86.84911458333333,72.0,0.6984970462339883,0.23,0.23,0.0,neutral
2018-08-10,86.94359375,0.0,0.489329408834608,0.23,0.23,0.0,neutral
2018-08-11,86.87635416666667,1.0,0.5897977721128715,0.23,0.23,0.0,neutral
2018-08-12,86.79604166666667,0.0,0.7851746120368306,0.23,0.23,0.0,neutral
2018-08-13,86.71036458333333,21.0,0.8561679204431618,0.23,0.23,0.0,neutral
2018-08-14,86.68260416666666,5.0,0.78716724319625,0.23,0.23,0.0,neutral
2018-08-15,86.79119791666666,15.0,0.7016512587984756,0.23,0.23,0.0,neutral
2018-08-16,86.74885416666666,0.0,1.0288059676352073,0.23,0.23,0.0,neutral
2018-08-17,86.68463541666667,0.0,0.8956779574111745,0.23,0.23,0.0,neutral
2018-08-18,86.6409375,0.3333333333333333,0.7554321364609417,0.23,0.23,0.0,neutral
2018-08-19,86.63552083333333,0.6666666666666666,0.813635198000074,0.23,0.23,0.0,neutral
2018-08-20,86.58760416666667,1.0,1.0768392514871337,0.23,0.23,0.0,neutral
2018-08-21,86.52390625,0.0,0.8688143514506935,0.23,0.23,0.0,neutral
2018-08-22,86.53802083333333,14.0,0.6007067219340516,0.23,0.23,0.0,neutral
2018-08-23,86.57994791666667,15.0,0.8218116460405819,0.23,0.23,0.0,neutral
2018-08-24,86.55380208333334,13.0,0.953255717162925,0.23,0.23,0.0,neutral
2018-08-25,86.44614583333333,11.0,0.8037493323784858,0.23,0.23,0.0,neutral
2018-08-26,86.34958333333333,9.0,0.7115734543416734,0.23,0.23,0.0,neutral
2018-08-27,86.25494791666667,0.0,0.9860941559941784,0.23,0.23,0.0,neutral
2018-08-28,86.19036458333333,0.6666666666666666,0.8128135763063773,0.23,0.23,0.0,neutral
2018-08-29,86.1359375,1.3333333333333333,0.6191091174122264,0.23,0.23,0.0,neutral
2018-08-30,86.12807291666667,2.0,0.7885343659530117,0.23,0.23,0.0,neutral
2018-08-31,86.05432291666666,0.0,1.0548616524515129,0.23,0.23,0.0,neutral
2018-09-01,85.99796875,7.0,0.854767608874758,0.49,0.3166666666666667,0.26,neutral
2018-09-02,85.9440625,0.0,0.6781263180810508,0.49,0.4033333333333333,0.26,neutral
2018-09-03,85.88958333333333,5.0,0.8326862546746814,0.49,0.49,0.26,neutral
2018-09-04,85.92145833333333,10.0,0.63797660415427,0.49,0.49,0.0,neutral
2018-09-05,85.9240625,0.0,0.6814740345874837,0.49,0.49,0.0,neutral
2018-09-06,86.00255208333333,15.0,0.9639650926363188,0.49,0.49,0.0,neutral
2018-09-07,86.15833333333333,25.0,1.2816918783541476,0.49,0.49,0.0,neutral
2018-09-08,86.22578125,38.0,1.344839548472333,0.49,0.49,0.0,neutral
2018-09-09,86.23026041666667,0.0,1.2395366566265225,0.49,0.49,0.0,neutral
2018-09-10,86.23848958333333,0.0,1.015201033172813,0.49,0.49,0.0,neutral
2018-09-11,86.21114583333333,0.0,0.8698566487954351,0.49,0.49,0.0,neutral
2018-09-12,86.18302083333333,0.0,0.9585339643574126,0.49,0.49,0.0,neutral
2018-09-13,86.17645833333333,15.0,0.8734764571806923,0.49,0.49,0.0,neutral
2018-09-14,86.16072916666667,11.0,0.7875442585846317,0.49,0.49,0.0,neutral
2018-09-15,86.17880208333334,68.0,0.7904334268195339,0.49,0.49,0.0,neutral
2018-09-16,86.22895833333334,19.0,0.8344610434229154,0.49,0.49,0.0,neutral
2018-09-17,86.24255208333334,4.0,1.3094855471788658,0.49,0.49,0.0,neutral
2018-09-18,86.22145833333333,1.0,1.5077390723053408,0.49,0.49,0.0,neutral
2018-09-19,86.2734375,28.0,1.151257907168307,0.49,0.49,0.0,neutral
2018-09-20,86.26932291666667,1.0,0.8544127671329397,0.49,0.49,0.0,neutral
2018-09-21,86.2275,1.0,0.8578197695310366,0.49,0.49,0.0,neutral
2018-09-22,86.23536458333334,13.0,0.6968758407073276,0.49,0.49,0.0,neutral
2018-09-23,86.30598958333333,12.0,0.7537816511380688,0.49,0.49,0.0,neutral
2018-09-24,86.51010416666666,40.0,0.8339901263976464,0.49,0.49,0.0,neutral
2018-09-25,86.71411458333333,8.0,1.2615313583279018,0.49,0.49,0.0,neutral
2018-09-26,86.78109375,51.0,0.6169783135358761,0.49,0.49,0.0,neutral
2018-09-27,86.95026041666667,48.0,0.5196282210747457,0.49,0.49,0.0,neutral
2018-09-28,87.06072916666666,15.0,0.8721712683374353,0.49,0.49,0.0,neutral
2018-09-29,87.15776041666666,14.0,0.8439262353863332,0.49,0.49,0.0,neutral
2018-09-30,87.24,1.0,0.9789510216007448,0.49,0.49,0.0,neutral
2018-10-01,87.22854166666667,25.0,1.292525473195822,0.76,0.58,0.27,el_nino
2018-10-02,87.73375,9.0,1.1864582766341476,0.76,0.6699999999999999,0.27,el_nino
2018-10-03,87.819375,1.0,1.4679093909283063,0.76,0.76,0.27,el_nino
2018-10-04,87.72244791666667,0.0,2.0360775317704136,0.76,0.76,0.0,el_nino
2018-10-05,87.59609375,0.0,1.7302943284777392,0.76,0.76,0.0,el_nino
2018-10-06,87.48682291666667,0.0,1.704853078075346,0.76,0.76,0.0,el_nino
2018-10-07,87.35947916666667,0.0,1.693646908462881,0.76,0.76,0.0,el_nino
2018-10-08,87.25932291666666,0.0,1.470581175710351,0.76,0.76,0.0,el_nino
2018-10-09,87.24588541666667,9.0,0.5583295782382224,0.76,0.76,0.0,el_nino
2018-10-10,87.30755208333333,0.0,0.4729382755435144,0.76,0.76,0.0,el_nino
2018-10-11,87.35510416666666,11.0,0.5808142362625266,0.76,0.76,0.0,el_nino
2018-10-12,87.49703125,21.0,1.084102318675559,0.76,0.76,0.0,el_nino
2018-10-13,87.68432291666667,2.0,1.1483982346090862,0.76,0.76,0.0,el_nino
2018-10-14,87.68614583333333,14.0,1.1598222214455571,0.76,0.76,0.0,el_nino
2018-10-15,87.65614583333333,0.0,1.1623606697593178,0.76,0.76,0.0,el_nino
2018-10-16,87.53276041666666,0.0,0.9705532924348588,0.76,0.76,0.0,el_nino
2018-10-17,87.46151041666667,1.0,0.6477697292422915,0.76,0.76,0.0,el_nino
2018-10-18,87.374375,2.0,0.7915523692491405,0.76,0.76,0.0,el_nino
2018-10-19,87.37609375,11.0,1.0292006421349436,0.76,0.76,0.0,el_nino
2018-10-20,87.385625,4.0,0.9279567608672936,0.76,0.76,0.0,el_nino
2018-10-21,87.37614583333334,15.0,0.8105044356601362,0.76,0.76,0.0,el_nino
2018-10-22,87.44567708333334,41.0,0.8331271244964809,0.76,0.76,0.0,el_nino
2018-10-23,87.63,3.0,0.8525409185135537,0.76,0.76,0.0,el_nino
2018-10-24,87.5925,10.0,0.8270611857593878,0.76,0.76,0.0,el_nino
2018-10-25,87.50619791666666,22.0,0.7078211282709933,0.76,0.76,0.0,el_nino
2018-10-26,87.4834375,5.0,0.5359568210413765,0.76,0.76,0.0,el_nino
2018-10-27,87.48869791666667,20.0,0.7344909408524479,0.76,0.76,0.0,el_nino
2018-10-28,87.47973958333333,21.0,0.962997513545098,0.76,0.76,0.0,el_nino
2018-10-29,87.41291666666666,1.0,0.9280194667070298,0.76,0.76,0.0,el_nino
2018-10-30,87.37458333333333,11.0,1.181292588469256,0.76,0.76,0.0,el_nino
2018-10-31,87.32427083333333,36.0,1.1752047266982597,0.76,0.76,0.0,el_nino
2018-11-01,87.40614583333333,45.0,0.7828679646408572,0.9,0.8066666666666666,0.14,el_nino
2018-11-02,87.37458333333333,15.0,0.345029754254791,0.9,0.8533333333333334,0.14,el_nino
2018-11-03,87.37026041666667,13.0,0.6378949622934112,0.9,0.9,0.14,el_nino
2018-11-04,87.38786458333334,13.0,1.1406433156320794,0.9,0.9,0.0,el_nino
2018-11-05,87.49791666666667,2.0,1.2876471243591534,0.9,0.9,0.0,el_nino
2018-11-06,87.56677083333334,1.0,1.4121337295343697,0.9,0.9,0.0,el_nino
2018-11-07,87.56010416666666,11.0,1.5606738488961691,0.9,0.9,0.0,el_nino
2018-11-08,87.5359375,3.0,1.4870262022348124,0.9,0.9,0.0,el_nino
